Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
𝕄𝕒𝕣𝕔𝕠𝕟𝕕𝕖𝕤 𝔹𝕣𝕚𝕥𝕠;marcondesbrito;2022-09-13 19:26:36+00:00;"No @Metropoles ➡️ Luva de Pedreiro pode ser vítima da Síndrome de Burnout.
Especialista explica que essa doença causa esgotamento emocional, exaustão mental extrema, estresse e até colapso físico
https://t.co/qkXidmwUS1";2;19;3
Douglas Verlí;dougverli;2022-09-13 19:26:26+00:00;Luva de Pedreiro desistiu de tudo, foi? Tava com os dias contados pra isso, sinceramente. Fez sucesso, mas infelizmente não está com o psicológico preparado pra ser famoso e receber essa carga de pressão internacional.;0;6;0
Erlan Bastos;erlan_bastos;2022-09-13 19:26:08+00:00;Luva de Pedreiro só recebeu 100 mil reais de novos empresários em três meses https://t.co/PkjqoE6A3i via @emoff @ig;0;7;0
EM OFF💣;emoff;2022-09-13 19:26:05+00:00;Luva de Pedreiro só recebeu 100 mil reais de novos empresários em três meses https://t.co/KFpaFC1naK via @emoff @ig;0;3;1
Porto Alegre 24 Horas;portoalegre24h;2022-09-13 19:26:03+00:00;Após abandonar carreira, Luva de Pedreiro recebe mensagem de Falcão - https://t.co/pAaVpvIhZ8 https://t.co/8yocOZwdnK;1;4;1
biancao;unitunai;2022-09-13 19:25:53+00:00;who is luva de pedreiro;0;0;0
⭐𝕊𝕠𝕝 𝕃𝕠𝕡𝕖𝕤⭐;sol_slopes;2022-09-13 19:25:49+00:00;@NandoTViann1 @luvadepedreiro Pra falar a verdade tem muitos iguais a ele que não fede nem cheira.;0;1;0
zii;ziiutopic;2022-09-13 19:25:19+00:00;sinceramente se você é hater do LUVA DE PEDREIRO vai se lascar, por favor;0;3;0
paulo;ovitalp;2022-09-13 19:25:16+00:00;"esse luva de pedreiro me estressa, superestimado e até hj não entendo o pq deram fama pra ele, quando queria a fama se fez de coitado agora simplesmente aparece falando que vai abandonar tudo? o golpe que tomou foi é pouco 
e tô nem aí já sou cancelado mesmo";0;3;0
⭐𝕊𝕠𝕝 𝕃𝕠𝕡𝕖𝕤⭐;sol_slopes;2022-09-13 19:25:09+00:00;@SheilaVlopes @luvadepedreiro A lista é muito grande;0;0;0
dany 🐆;danicomentando;2022-09-13 19:25:02+00:00;@GuitoShow Quem é luva de pedreiro perto de vcs;0;1;0
Sessão de Notícias;sessaonoticias;2022-09-13 19:24:40+00:00;Luva de Pedreiro anuncia pausa na carreira https://t.co/vkuG9xCuHf;0;0;0
Goleada Info;goleada_info;2022-09-13 19:24:37+00:00;"APOSENTADORIA PRECOCE?

O Luva de Pedreiro anunciou hoje (13) uma pausa na sua carreira. UOL trouxe versão de sua equipe sobre a questão. Membros da imprensa aproveitam o gancho para falar sobre importância da saúde mental. Confira 👇

✅https://t.co/YDmYaek0Th
📸 Divulgação https://t.co/8MgYk58KJx";3;41;3
Scarlet;scarletsimas;2022-09-13 19:24:27+00:00;porra eu querendo virar blogueira e o luva de pedreiro abrindo mão disso, Deus não dá asas mesmo…;0;0;1
Fee Lynn Zacksi-Anne Freigh de Oliveira;marcovilhoso;2022-09-13 19:24:25+00:00;me orgulho de não fazer ideia de quem seja luva de pedreiro e de nunca ter visto um vídeo dele e não saber o que ele faz;0;0;0
⭐𝕊𝕠𝕝 𝕃𝕠𝕡𝕖𝕤⭐;sol_slopes;2022-09-13 19:23:57+00:00;@bia_fabizinhaq @luvadepedreiro Extremamente forçado.;0;1;0
Raul Massimo;raulthor80;2022-09-13 19:23:31+00:00;@edfisicaprof Que luva de pedreiro o que https://t.co/TWCsfrHvvz;0;8;0
Jaime soca fofo 😍😍;djaime23;2022-09-13 19:23:10+00:00;Luva de pedreiro vai parar de gravar vídeo msm ? Krl man td mudando;0;0;0
Laenor Valério 私 ;aliurli;2022-09-13 19:22:29+00:00;Demi Lovato e Luva de Pedreiro se aposentando de suas carreiras.;0;1;0
Sarto da Massa;SartoDaMassa;2022-09-13 19:21:49+00:00;O criador de conteúdo Luva de Pedreiro anunciou em seu Instagram que está encerrando a sua carreira de influencer. Se quiser ajudar nas Areninhas, é só chegar. https://t.co/x8khq1NGFB;0;1;0
TecMundo;Tec_Mundo;2022-09-13 19:21:31+00:00;"O influencer Iran Ferreira, conhecido como Luva de Pedreiro, afirmou que quer voltar a ter a “vida normal” de antes da fama #Editorial

https://t.co/I5cZxknTy8";0;9;0
louis arthur charles;leduardo_lima;2022-09-13 19:20:54+00:00;"Olha o que a pessoa falou sobre o luva de pedreiro. Por essa e outras que criticam a ""lacração"". Ninguém aguenta mais adolescente militante.  Será que a gente tá do mesmo lado, mesmo? https://t.co/Jke0JZKBn9";0;1;0
CAH VAUSE ⚫🔴🏳️‍🌈🇧🇷🇵🇹;iamcahvause;2022-09-13 19:20:24+00:00;Esse luva de pedreiro é um saco. Faz porra nenhuma, e agora fala que tá exausto e vai parar com tudo. Chutar uma bola e gritar receba é cansativo? Vai trabalhar que nem todo mundo pra reclamar com razão...;0;0;0
Pica-Pau está de Luto;picapaudeluto;2022-09-13 19:20:23+00:00;"Luva de pedreiro desistiu de continuar sendo influenciador digital.

Ele não precisou si prostituir para continuar em alta na internet como alguns fazem.";0;0;0
Professora de Educação Física ⛳;edfisicaprof;2022-09-13 19:19:30+00:00;eu ou o Luva de Pedreiro? https://t.co/A78fN400Dm;4;1987;87
João Paulo;JoaoPaulo8686;2022-09-13 19:19:14+00:00;"O meme do ""Bora, Bill"" e o tal do Luva do Pedreiro, são duas histórias de vida bem interessantes e que merecem o melhor da vida. No entanto, são sem graça pra krl, chato ao extremo.";0;0;0
RUMO AO TRI ᶜʳᶠ;21fernandinhow;2022-09-13 19:19:10+00:00;"Entendo 100% o Luva de Pedreiro
decidi largar a TR com o mesmo sentimento
não me arrependo";0;0;0
João Gomes | JG Tech📱;joaogomeseu;2022-09-13 19:18:58+00:00;Equipe do Luva de Pedreiro, providência uma terapia pro menino. Vcs são foda, mas nenhum artista consegue lidar com tanta coisa sem isso.;0;2;0
98 FM Natal;98FMNatal;2022-09-13 19:18:37+00:00;"Luva de Pedreiro anuncia pausa na carreira e apaga vídeos: ‘Parei mesmo’
https://t.co/WN0T2XK7wx";0;0;0
Sheilouk🅰;SheilaVlopes;2022-09-13 19:18:30+00:00;@sol_slopes @luvadepedreiro Duas, ja vai tarde, poderia levar junto Ludimila, Anita, as sertanejas e mais uns ai...;0;1;0
Portal Amazônia Sem Fronteira;Amsemfronteira1;2022-09-13 19:18:22+00:00;Luva de Pedreiro anuncia que irá encerrar carreira de influenciador: ‘Vou viver a minha vida normal’ https://t.co/BxhMGvCgth;0;0;0
O Imparcial;imparcialonline;2022-09-13 19:18:16+00:00;Com mais de 18 milhões de seguidores no Instagram, o Luva de Pedreiro decidiu encerrar a carreira de influenciador digital após apagar todos os vídeos da rede social https://t.co/AGIhMLGpjv;0;1;0
Treta News7;TretaNewsss7;2022-09-13 19:18:02+00:00;Baronesa de uc e rol4, chega de madame pagando de rainha em realys, vote na bia #biafica #afazenda14 #Anitta #ludmilla luva de pedreiro arthur aguiar JADE NA GLAMOUR https://t.co/LtoS0dxNbG;0;3;0
Virgínnia Rachel;virginniarachel;2022-09-13 19:17:45+00:00;Luva de Pedreiro fez o seu pé de meia e decidiu se retirar. Não está errado! Ele é um rapaz jovem. Tem tudo pra ser feliz e tem o direito de escolher o estilo de vida em que acredita.;0;0;0
Matt;mattlimn;2022-09-13 19:17:44+00:00;Ia comentar o que eu acho do luva de pedreiro mas em apoio ao setembro amarelo ficarei calado  https://t.co/TSvE0nv2pO;0;0;0
ademir;BadVibesMemes;2022-09-13 19:17:39+00:00;e o Luva de Pedreiro que meteu o atestado https://t.co/dGhT3X2B7U;0;129;13
"MATHEUSINHO TH;-;";eu_matheusinhox;2022-09-13 19:17:24+00:00;Luva de pedreiro parou de fazer vídeo 😪 sempre fui triste;0;1;0
Jneves;J7Neves;2022-09-13 19:16:58+00:00;@JoaquinTeixeira @luvadepedreiro Os números n mentem🤣 https://t.co/quOScm0k9r;0;0;0
98 FM Natal;98FMNatal;2022-09-13 19:16:32+00:00;O influenciador digital Iran Ferreira, mais conhecido como Luva de Pedreiro, postou um vídeo nas suas redes sociais nesta terça-feira (13), para anunciar que deixará a carreira na internet. https://t.co/7qaCkU6tom;0;0;0
Eduardo C Forastiero;euforasteiro;2022-09-13 19:16:24+00:00;"O ex empresário do
 luva de pedreiro era um monstro, né?! 

Quanto tempo durou o luva com superexposição e acesso fácil a ele, o que o ex empresário dizia querer evitar?";0;0;0
Guilherme Medeiros;medeirosguii;2022-09-13 19:16:12+00:00;"Velho.. esse povo reclamando da Anita, falando do Leonardo Di Caprio e outros assuntos inúteis. PUTA QUE O PARIU, vai pro inferno. Vá caçar um macaco pra pentear, dar sopa ao mendigo. qualquer desgraça. ""Menino Ney"" Kkkkkkkkkk puta que lá mierda, luva de pedreiro. deus do céu. +";0;0;0
carou;cseixax;2022-09-13 19:15:58+00:00;eu não entendo o pq esse luva de pedreiro tem tanto holofote e que carreira é essa;0;0;0
filipe;mugiwaraah;2022-09-13 19:15:45+00:00;hoje queria tá só o Luva de Pedreiro e declarar aposentadoria;0;0;0
roque;gustavokkljl;2022-09-13 19:15:40+00:00;luva de pedreiro parou de fazer vídeo;0;0;0
Catarse.;CarlosG1993;2022-09-13 19:15:03+00:00;Sinto que esse ngc do luva de pedreiro é marketing;0;0;0
robertobujutsu;robertobujutsu;2022-09-13 19:14:58+00:00;@luvadepedreiro JUNTOS PELO ESPORTE E EDUCAÇÃO https://t.co/KeOmcjRCW5;0;1;0
Herbertt Marinho.🇧🇷;herberttmar;2022-09-13 19:14:57+00:00;Iran Ferreira, o Luva de Pedreiro, abandonou a carreira de influenciador digital. Além que o seu emocional foi muito abalado com a decisão da justiça de dar ganho de causa para seu antigo empresário. A justiça deveria ter usado o princípio da razoabilidade e tudo estaria bem.;0;2;0
MACCHIO 🛸;Ravielfury;2022-09-13 19:14:47+00:00;Daqui a pouco ele se aposenta igual o luva de pedreiro https://t.co/QkY8wE2OKo;0;11;0
Flávio Ricco;velhojornalista;2022-09-13 19:14:45+00:00;Luva de Pedreiro, Jout Jout e mais influenciadores que anunciaram fim de carreira em vídeos e afastamento de plataformas https://t.co/rcoCgrCSxW https://t.co/FQYHpipWMJ;0;0;0
Guigão;getwildrift;2022-09-13 19:14:29+00:00;"Luva de pedreiro fez exatamente oq qualquer pessoa que virasse meme famoso extrapolado deveria fazer: 

ganhar dinheiro e meter o pé. 

Aproveitar os 15 segundos de fama e meter o pé com o bolso transbordando anos de sossego.

RECEBA https://t.co/SHcYKfk1Aa";0;3;0
Dylan;botion_dylan;2022-09-13 19:13:58+00:00;@mitotot1 Assim como luva de pedreiro;0;0;0
robertobujutsu;robertobujutsu;2022-09-13 19:13:48+00:00;@luvadepedreiro DEPUTADO FEDERAL 2806.   São Paulo https://t.co/nsWc0XcVNY;0;0;0
xúlia;jbretaoo;2022-09-13 19:13:47+00:00;Gente luva de pedreiro fez oq? Faz oq? Qual o meme?;0;1;0
Gutto;guttosaraivaa;2022-09-13 19:13:26+00:00;Que o Luva de pedreiro fique bem logo, esse Mlk merece o mundo❤️🥹;0;0;0
Torcedores.com;Torcedorescom;2022-09-13 19:13:24+00:00;5 notícias do Luva de Pedreiro hoje que bombaram (13/09) - https://t.co/anLGw2q6ez;0;0;0
IPTV BR - Global Premium;canaisliberados;2022-09-13 19:13:07+00:00;O que será que o Allan Jesus está pensando sobre tudo isso que ta se passando com o Luva de Pedreiro?;0;0;0
Putasso da vida;nemvemqtemsim;2022-09-13 19:13:00+00:00;@RapMais Eu avisei diversas vezes q luva de pedreiro era só um meme. Meme não tem carreira, não agente. Q seja feliz com a grana q já fez.;0;0;0
pisque o cu 2X se precisar de ajuda;maedobabyyoda;2022-09-13 19:12:48+00:00;@forumpandlr Demi e luva de pedreiro aposentando no mesmo dia?? O bem está começando a vencer PAN https://t.co/DELhWsyYet;0;65;1
Evilandio M;evilandiom;2022-09-13 19:12:31+00:00;"Luva de Pedreiro larga a carreira que ainda não tem..

#Receba
#luvadepedreiro";0;0;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:12:20+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/CrMJSlwilx";0;0;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:12:10+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/lqgafAOS3b";0;0;0
𝕵𝖆𝖎𝖗𝖔 𝕸𝖆𝖑𝖙𝖆;jairomalta;2022-09-13 19:12:07+00:00;"Mesmos sem saber ao certo o que está rolando com o Luva de Pedreiro, é importante sempre que possível falarmos sobre a saúde mental dos artistas perifericos. Escrevi sobre isso na @Folha.   

https://t.co/vAxWUPQcbw";0;6;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:12:02+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/TrbNZyvh74";0;0;0
Roggers Batista;roggers_batista;2022-09-13 19:11:58+00:00;O “luva de pedreiro” depois que engordou a conta não quer mais ser influencer, 🤔  #luvadepedreiro #influenceurs #Imdevastad;0;0;0
bb fusquinha;bbfusquinhaII;2022-09-13 19:11:49+00:00;Luva de pedreiro cansou da fama? Dinheiro não é  bergamota que dá tido ano sem plantar. Pena wue ele não tem ninguém que oriente ele. Ele deveria ter cansado da falta de dinheiro isso sim. Espero que alguém coloque ele nos trilhos. Ou na verdade acabou as ideias dos videos;0;0;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:11:46+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwhCQA https://t.co/zONMh8yXM6";0;0;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:11:34+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/Yj87R1xek5";0;0;0
CidadeVerde.com;cidadeverde;2022-09-13 19:11:31+00:00;"Sucesso repentino após viralizar com vídeos de futebol e com o bordão ""Receba"", Iran Ferreira, o Luva de Pedreiro, apagou todo o conteúdo de suas redes sociais e anunciou o fim de sua carreira .
 
Mais informações no https://t.co/A0VewVz348 
 
#receba #luvadepedreiro https://t.co/e4g2t7NHgC";0;0;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:11:27+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/0p6gZVHoJP";0;0;0
pietrinhafreestyle15;guedespietra07;2022-09-13 19:10:52+00:00;"Vídeo para você 👏
Mencionei para chegar no luva de pedreiro 😉 https://t.co/6w99KAqInq";0;0;0
Valter - Social Media de Elite;euvalterazevedo;2022-09-13 19:10:47+00:00;"O Iran (Luva de Pedreiro) chocou a internet hoje falando que não vai mais querer viver uma vida de influencer. 

Muito provavelmente ele sentiu o peso da responsabilidade de transformar o seu hobby em trabalho. https://t.co/HUaGMqQE6y";0;1;0
Dimaravilhosa™;DimaraOIiveira;2022-09-13 19:10:40+00:00;Luva de Pedreiro será o primeiro brasileiro a se aposentar depois da reforma da previdência;0;1;0
Juliopifador 14🧙‍♂️🍺🎮⚽️✨🩲🐺;juliopifador;2022-09-13 19:10:35+00:00;"Assistam o vídeo,mostrando quem é o melhor. Luva de Pedreiro ou Bora Bill? Dois fenômenos da internet,vão lá comentam quem é o melhor,dão like,se inscrevam e ativam o sininho para dar aquela moral.
https://t.co/fvcpTwh512 https://t.co/q6k8diTC8e";0;1;0
luis filipe;luisfil49005967;2022-09-13 19:10:34+00:00;Luva de pedreiro anuncia que não vai mais gravar vídeos e que vai dar um... https://t.co/zjCCWwlnhm via @YouTube;0;0;0
Digital Hell;luishipolito;2022-09-13 19:10:31+00:00;"Luva de Pedreiro, Jout Jout e mais influenciadores que anunciaram fim de carreira em vídeos e afastamento de plataformas | Pop &amp; Arte | G1 https://t.co/JPdBFlMJy4";0;0;0
Rose®_RJ 🇧🇷🏄🏻‍♀️ 🐩🐾;RoseRJ_;2022-09-13 19:10:31+00:00;O mais vergonhoso disso…são pretos q batem palmas pra esse racista dançar. Pretos q apoiam Boçalnaro, não tem um pouquinho de amor próprio. só isso explica / luva de pedreiro / Frota / Jair na cadeia / Paraná pesquisas https://t.co/LWNYLmvV1L;1;28;3
Feedy News 🇧🇷;feedynewsBR;2022-09-13 19:10:10+00:00;“Eu parei mesmo, galera”: Luva de Pedreiro abandona criação de vídeos pela segunda vez https://t.co/mT7PsRXfoH;0;1;0
Crys;CruzOCruuuuzes;2022-09-13 19:10:06+00:00;Se até o Luva de pedreiro parou, pq eu tbm n posso?;0;0;0
Manuel Carlos Soutello da Cunha Cunha;SoutelloCarlos;2022-09-13 19:09:58+00:00;@SigaGazetaBR Deixa ele viver a vida dele este mundo da mídias sociais é ruim demais malvado e a palavra para  uma pessoa como  o luva de  pedreiro;0;0;0
MulheresEmFoco;MulheresEmFoco;2022-09-13 19:09:32+00:00;Decisão acertada @luvadepedreiro.  Merece ser feliz! https://t.co/uSn02jVnSY;0;0;0
Dramakin | NEON 25/08 ✨;dramakinnba;2022-09-13 19:09:31+00:00;"O Luva de Pedreiro é o tipico do cara que é espontaneamente feliz, depois conhece a fama e perde todo o seu brilho por causa da negatividade
Depois de um tempo o meme ficou batido? Ficou, mas será que é tão difícil assim ver alguém que surge do nada fazer sucesso? 
Egos feridos";0;0;0
F. Matheus;fmathxus;2022-09-13 19:09:14+00:00;O luva de pedreiro está precisando de um acompanhamento psicológico urgentemente;0;0;0
Filho do Malphite;JojosemJ;2022-09-13 19:09:10+00:00;"Nunca vi um único video do luva de pedreiro se não a fofoca do domingo espetacular
Mas so de uns tweets de uma galera chega da uma ânsia de vômito do hate sem pé nem cabeça no menino";0;2;0
michel;micvita;2022-09-13 19:08:50+00:00;Tive que perguntar para amigo hetero quem é, e o que faz, Luva de Pedreiro. Sem shade nenhum, só constatando como bolha é uma coisa doida.;0;2;0
Frank;Qlffc;2022-09-13 19:08:43+00:00;Luva de pedreiro é maluco!;0;0;0
Teixeirinha;Helena_txa;2022-09-13 19:08:40+00:00;Luva de pedreiro é inaposentavel.. nao podeeee;0;0;0
Valter - Social Media de Elite;euvalterazevedo;2022-09-13 19:08:35+00:00;"O QUE O LUVA DE PEDREIRO PODE NOS ENSINAR SOBRE CONSISTÊNCIA. 

Arrasta para o lado ➡️➡️ https://t.co/TVdzLqiR0r";0;2;0
nat inacio lula da silva;nglosshy;2022-09-13 19:08:18+00:00;to quase fazendo igual o luva de pedreiro e desistindo da carreira;0;0;0
Gui;guijobre;2022-09-13 19:08:01+00:00;Ser rico e low profile pra mim é o melhor dos mundos, uma vida ser dor de cabeça. O luva de pedreiro já ganhou uns bons milhões e eu faria exatamente a mesma coisa haha;0;1;0
dressinha;hrenzjun;2022-09-13 19:07:31+00:00;gente quem é luva de pedreiro;0;0;0
Lucas Santos;LucaSan7os;2022-09-13 19:06:32+00:00;e o luva de pedreiro que se aposentou por conta de uma virose 🤧🤒 https://t.co/c5l7SiIdZI;0;1;0
Ruan;ruanrodrigues51;2022-09-13 19:06:28+00:00;O Luva de Pedreiro tá mó desaminado no vídeo de despedida 😔💔;0;2;0
Afonso Madeira Alves;afonsomadalves;2022-09-13 19:06:07+00:00;@RogerioCasanova Arthur Gomes, jovem jogador brasileiro mais conhecido como “Luva de Pedreiro” descoberto pelo scouting através de vídeos no YouTube. Coincidência ou não, anunciou hoje o fim da sua carreira digital de forma a focar-se mais na vertente desportiva.;0;4;0
